id,t,y,x1,x2,x3
124,2,7.151498741,29,841,50
124,3,7.339900585,30,900,49
124,4,8.297349165,31,961,49
124,5,8.160854424,32,1024,49
124,6,8.31547321,33,1089,49
124,7,8.472013883,34,1156,47
125,1,6.832109232,14,196,38
125,2,6.70425177,15,225,49
125,3,6.697506182,16,256,49
125,4,6.678128426,17,289,49
125,5,7.471923587,18,324,49
125,6,7.041403544,19,361,49
125,7,7.265028217,20,400,49
126,1,6.800353996,3,9,38
126,2,6.644104799,4,16,51
126,3,7.283947224,5,25,49
126,4,6.74002006,6,36,51
126,5,6.953291967,7,49,51
126,6,6.829852503,8,64,50
126,7,6.658505662,9,81,52
127,1,7.544965305,28,784,51
127,2,7.634148669,29,841,48
127,3,7.235082327,30,900,48
127,4,7.89809183,31,961,45
127,5,7.739881411,32,1024,48
127,6,8.147747615,33,1089,49
127,7,8.324054137,34,1156,37
128,1,6.221151986,27,729,48
128,2,6.591872785,28,784,30
128,3,6.917752059,29,841,50
128,4,7.393861572,30,900,50
128,5,6.87582816,31,961,49
128,6,6.95654144,32,1024,42
128,7,7.442379016,33,1089,41
129,1,6.300112108,31,961,49
129,2,6.794041924,32,1024,48
129,3,6.266444547,33,1089,49
129,4,7.050683148,34,1156,49
129,5,7.109474138,35,1225,49
129,6,7.402895569,36,1296,49
129,7,6.651024713,37,1369,49
130,1,7.292916838,31,961,46
130,2,6.680744017,32,1024,45
130,3,6.76565556,33,1089,46
130,4,7.370366234,34,1156,46
130,5,7.310418688,35,1225,46
130,6,7.705306025,36,1296,46
130,7,7.613505873,37,1369,46
131,1,6.54733608,30,900,45
131,2,6.993492149,31,961,43
131,3,7.270040005,32,1024,45
131,4,6.964956393,33,1089,45
131,5,7.134545354,34,1156,43
131,6,7.533555449,35,1225,38
131,7,7.450024078,36,1296,41
132,1,7.409682714,21,441,51
132,2,7.601766872,22,484,51
132,3,7.875529532,23,529,50
132,4,8.014558075,24,576,50
132,5,7.821394889,25,625,51
132,6,8.344543564,26,676,46
132,7,8.01041602,27,729,50
133,1,6.939601945,19,361,51
133,2,6.950743636,20,400,50
133,3,7.208853461,21,441,50
133,4,6.743140843,22,484,50
133,5,7.403972109,23,529,50
133,6,7.35755128,24,576,50
133,7,7.692997428,25,625,40
134,1,6.462552686,4,16,47
134,2,6.522314208,5,25,48
134,3,6.129311057,6,36,51
134,4,6.265021974,7,49,49
134,5,6.370917166,8,64,49
134,6,6.775234158,9,81,48
134,7,7.25563968,10,100,49
135,1,7.460856344,15,225,49
135,2,7.277035277,16,256,49
135,3,7.240510523,17,289,47
135,4,7.485904438,18,324,48
135,5,7.322389778,19,361,48
135,6,7.662684323,20,400,48
135,7,7.741394112,21,441,48
136,1,7.445176145,20,400,48
136,2,7.461705137,21,441,51
136,3,8.054369046,22,484,50
136,4,8.008372113,23,529,51
136,5,8.257976406,24,576,49
136,6,8.037330227,25,625,47
136,7,8.275557743,26,676,48
137,1,6.824778042,23,529,49
137,2,7.017531788,24,576,49
137,3,7.402371859,25,625,49
137,4,7.048234445,26,676,49
137,5,7.768053719,27,729,50
137,6,7.296559714,28,784,49
137,7,8.244520832,29,841,50
138,1,6.917546649,23,529,47
138,2,7.161562517,24,576,48
138,3,8.2304214,25,625,48
138,4,7.521549501,26,676,49
138,5,8.155472896,27,729,45
138,6,7.675643227,28,784,48
138,7,8.157763866,29,841,47
139,1,6.874947437,4,16,51
139,2,6.692836563,5,25,51
139,3,7.409478442,6,36,51
139,4,7.652141391,7,49,50
139,5,7.783406366,8,64,51
139,6,8.125277349,9,81,49
139,7,8.181901356,10,100,49
140,1,6.776181939,10,100,44
140,2,6.434116259,11,121,48
140,3,6.737705685,12,144,48
140,4,7.239137965,13,169,49
140,5,6.843322418,14,196,48
140,6,7.115137103,15,225,38
140,7,7.77202012,16,256,52
141,1,6.668924181,15,225,46
141,2,6.647340185,16,256,44
141,3,6.735750551,17,289,45
141,4,6.332473285,18,324,51
141,5,7.263196706,19,361,50
141,6,7.210217915,20,400,50
141,7,7.255530461,21,441,49
142,1,7.170595132,35,1225,47
142,2,6.806450388,36,1296,45
142,3,7.318524384,37,1369,48
142,4,7.2051027,38,1444,47
142,5,7.417397659,39,1521,47
142,6,7.795626913,40,1600,47
142,7,7.281774289,41,1681,47
143,1,7.04843542,34,1156,50
143,2,7.115374222,35,1225,49
143,3,6.750540502,36,1296,49
143,4,7.2342927,37,1369,49
143,5,6.876917062,38,1444,48
143,6,7.868849328,39,1521,48
143,7,7.377457167,40,1600,48
144,1,6.544836016,7,49,49
144,2,6.367548107,8,64,50
144,3,6.761559666,9,81,49
144,4,6.676422932,10,100,49
144,5,7.137258257,11,121,49
144,6,6.829059648,12,144,48
144,7,8.150478718,13,169,48
145,1,7.112492765,19,361,48
145,2,7.419494038,20,400,49
145,3,7.799508577,21,441,49
145,4,7.899225036,22,484,49
145,5,7.293790308,23,529,49
145,6,7.549484119,24,576,49
145,7,8.279611415,25,625,49
146,1,7.39763182,36,1296,48
146,2,7.241819645,37,1369,48
146,3,7.221432306,38,1444,48
146,4,7.379089614,39,1521,48
146,5,7.343139898,40,1600,48
146,6,8.134923472,41,1681,48
146,7,7.875403241,42,1764,48
147,1,6.530016145,12,144,47
147,2,6.966249461,13,169,48
147,3,6.796933735,14,196,48
147,4,7.131484961,15,225,48
147,5,7.023629111,16,256,47
147,6,7.303419223,17,289,49
147,7,7.430130029,18,324,47
148,1,6.624936238,4,16,45
148,2,6.54854115,5,25,50
148,3,6.475431569,6,36,50
148,4,7.083474762,7,49,47
148,5,7.321738071,8,64,51
148,6,7.4376262,9,81,50
148,7,7.714416019,10,100,49
149,1,6.67695397,6,36,36
149,2,7.287560328,7,49,36
149,3,7.086930829,8,64,36
149,4,7.016190127,9,81,36
149,5,7.096870701,10,100,39
149,6,7.671600839,11,121,36
149,7,7.449456688,12,144,37
150,1,6.973843616,16,256,48
150,2,6.680834069,17,289,37
150,3,7.323858311,18,324,32
150,4,6.787866708,19,361,47
150,5,7.789288844,20,400,40
150,6,7.412398928,21,441,42
150,7,7.20720362,22,484,5
151,1,6.396332865,20,400,50
151,2,7.419823509,21,441,50
151,3,6.715162725,22,484,46
151,4,6.657734124,23,529,49
151,5,7.500853873,24,576,50
151,6,6.802872777,25,625,48
151,7,7.41862306,26,676,46
152,1,5.450478275,4,16,50
152,2,6.44375371,5,25,44
152,3,6.171676285,6,36,48
152,4,6.306670126,7,49,43
152,5,6.453017166,8,64,6
152,6,6.129644463,9,81,6
152,7,5.82638302,10,100,35
153,1,7.089168432,13,169,49
153,2,7.151601101,14,196,37
153,3,6.798941025,15,225,49
153,4,7.073416998,16,256,48
153,5,7.401805723,17,289,22
153,6,6.811180942,18,324,50
153,7,6.810918592,19,361,48
154,1,7.376649296,12,144,50
154,2,6.958069459,13,169,44
154,3,7.453474802,14,196,50
154,4,7.399759575,15,225,45
154,5,7.46024405,16,256,44
154,6,7.562138383,17,289,51
154,7,7.583037155,18,324,49
155,1,7.398583314,3,9,49
155,2,6.905229442,4,16,46
155,3,6.991866619,5,25,48
155,4,7.795727843,6,36,48
155,5,7.341247767,7,49,48
155,6,7.703357596,8,64,48
155,7,7.95679009,9,81,48
156,1,7.576758057,33,1089,47
156,2,7.403258537,34,1156,47
156,3,7.194360791,35,1225,47
156,4,7.417920037,36,1296,47
156,5,7.447010907,37,1369,48
156,6,7.649760411,38,1444,48
156,7,7.160790424,39,1521,48
157,1,6.919379916,8,64,48
157,2,7.217906204,9,81,51
157,3,7.157563005,10,100,49
157,4,7.470117218,11,121,49
157,5,6.878316936,12,144,50
157,6,7.726057926,13,169,50
157,7,7.498283127,14,196,50
158,1,6.678159041,29,841,46
158,2,6.916962818,30,900,47
158,3,6.846463251,31,961,47
158,4,7.69313938,32,1024,47
158,5,7.537773762,33,1089,47
158,6,7.526508942,34,1156,47
158,7,7.706236146,35,1225,47
159,1,7.410504253,30,900,49
159,2,7.498141833,31,961,49
159,3,6.723071857,32,1024,49
159,4,7.409476783,33,1089,52
159,5,6.973737931,34,1156,48
159,6,7.403065166,35,1225,50
159,7,7.603082851,36,1296,49
160,1,6.768698227,25,625,38
160,2,7.737725087,26,676,40
160,3,7.769180193,27,729,39
160,4,6.989817574,28,784,38
160,5,7.006927778,29,841,39
160,6,7.582392493,30,900,39
160,7,7.867844464,31,961,35
161,1,7.076572264,9,81,50
161,2,6.873364984,10,100,52
161,3,7.195806038,11,121,52
161,4,6.95509245,12,144,52
161,5,7.594126467,13,169,52
161,6,7.789618642,14,196,46
161,7,7.222049487,15,225,52
162,1,6.251415717,8,64,50
162,2,6.889558053,9,81,38
162,3,6.4721216,10,100,49
162,4,6.625244258,11,121,49
162,5,7.042244155,12,144,51
162,6,6.500270778,13,169,51
162,7,7.027991442,14,196,49
163,1,6.229484058,10,100,50
163,2,6.209735785,11,121,52
163,3,6.348991347,12,144,51
163,4,7.195164544,13,169,49
163,5,7.085437971,14,196,49
163,6,6.90711754,15,225,50
163,7,6.857037235,16,256,49
164,1,6.326741104,10,100,49
164,2,6.395346657,11,121,46
164,3,7.035249504,12,144,50
164,4,7.281653686,13,169,50
164,5,6.734554733,14,196,46
164,6,7.362878464,15,225,45
164,7,7.285768567,16,256,41
165,1,6.817031607,37,1369,50
165,2,6.783954769,38,1444,50
165,3,7.285786941,39,1521,50
165,4,7.317210729,40,1600,50
165,5,7.331573169,41,1681,40
165,6,6.878107517,42,1764,48
165,7,6.713453302,43,1849,45
166,1,7.476604893,10,100,50
166,2,7.030952287,11,121,48
166,3,7.882795645,12,144,48
166,4,7.811547878,13,169,47
166,5,7.70584929,14,196,43
166,6,7.495464919,15,225,49
166,7,7.550991738,16,256,48
167,1,5.753586576,10,100,20
167,2,5.82960135,11,121,30
167,3,5.883078413,12,144,36
167,4,6.246328627,13,169,52
167,5,6.259149577,14,196,52
167,6,6.50676373,15,225,29
167,7,6.545345731,16,256,40
168,1,6.793482424,3,9,40
168,2,7.527532548,4,16,42
168,3,7.637080248,5,25,44
168,4,6.950633632,6,36,48
168,5,7.905702785,7,49,48
168,6,8.770835451,8,64,48
168,7,8.816076837,9,81,50
169,1,7.376033846,25,625,50
169,2,7.155046325,26,676,50
169,3,8.23975497,27,729,51
169,4,8.368394996,28,784,51
169,5,7.864369211,29,841,51
169,6,7.542323221,30,900,49
169,7,7.981986387,31,961,50
170,1,6.315075297,24,576,39
170,2,6.450886127,25,625,47
170,3,5.862063844,26,676,49
170,4,6.922664849,27,729,50
170,5,6.677936751,28,784,52
170,6,6.170611789,29,841,49
170,7,6.386579328,30,900,49
171,1,6.905987126,12,144,51
171,2,6.51452209,13,169,51
171,3,6.742915856,14,196,50
171,4,6.623678771,15,225,49
171,5,6.644095853,16,256,45
171,6,7.190456262,17,289,52
171,7,7.409989532,18,324,28
172,1,7.764293847,10,100,48
172,2,7.777745691,11,121,47
172,3,7.605966421,12,144,47
172,4,7.48340164,13,169,46
172,5,7.462688455,14,196,48
172,6,8.191853443,15,225,49
172,7,7.624313151,16,256,50
173,1,7.28995714,28,784,48
173,2,7.794927215,29,841,46
173,3,7.9807699,30,900,46
173,4,7.476983454,31,961,49
173,5,8.472103085,32,1024,44
173,6,8.291459534,33,1089,48
173,7,7.847232315,34,1156,43
174,1,6.168204412,5,25,28
174,2,6.688735015,6,36,40
174,3,6.931257728,7,49,29
174,4,6.744650512,8,64,46
174,5,7.18937286,9,81,48
174,6,7.137933787,10,100,49
174,7,7.538946716,11,121,48
175,1,6.608823617,3,9,49
175,2,6.162684502,4,16,50
175,3,6.766050402,5,25,48
175,4,7.182490209,6,36,49
175,5,6.800344894,7,49,48
175,6,6.953615689,8,64,50
175,7,6.894937214,9,81,49
176,1,6.738774675,4,16,50
176,2,7.40859012,5,25,50
176,3,7.447904451,6,36,50
176,4,7.488456109,7,49,50
176,5,6.989494048,8,64,50
176,6,7.680822728,9,81,49
176,7,7.387166144,10,100,47
177,1,7.280656885,19,361,49
177,2,6.900153621,20,400,51
177,3,6.496679819,21,441,48
177,4,7.449897889,22,484,49
177,5,6.747659028,23,529,47
177,6,7.470052371,24,576,52
177,7,7.455372991,25,625,50
178,1,6.655045166,3,9,49
178,2,6.836014791,4,16,48
178,3,6.816800289,5,25,49
178,4,6.427677755,6,36,50
178,5,6.909783875,7,49,51
178,6,7.510476046,8,64,47
178,7,7.15852945,9,81,49
179,1,5.973069394,20,400,47
179,2,6.223996246,21,441,47
179,3,6.642657958,22,484,49
179,4,6.652062824,23,529,50
179,5,6.231736405,24,576,46
179,6,6.460289627,25,625,48
179,7,6.604956667,26,676,49
180,1,6.809533274,11,121,48
180,2,6.871254969,12,144,48
180,3,6.731005804,13,169,50
180,4,7.054868357,14,196,50
180,5,8.459486678,15,225,51
180,6,7.223039444,16,256,50
180,7,7.807049582,17,289,50
181,1,7.216132408,14,196,46
181,2,7.263363905,15,225,26
181,3,7.920233545,16,256,50
181,4,7.972433494,17,289,49
181,5,7.906460126,18,324,49
181,6,8.02194172,19,361,49
181,7,7.240120463,20,400,32
182,1,6.334005619,8,64,51
182,2,5.903751175,9,81,51
182,3,6.326273453,10,100,51
182,4,6.473316916,11,121,50
182,5,6.814558052,12,144,50
182,6,7.067065597,13,169,50
182,7,7.063101312,14,196,51
183,1,5.489610713,10,100,36
183,2,6.014709904,11,121,36
183,3,5.634419245,12,144,39
183,4,5.715175572,13,169,36
183,5,6.028618467,14,196,35
183,6,6.028859075,15,225,38
183,7,6.40113829,16,256,41
184,1,7.433425253,25,625,47
184,2,7.57386893,26,676,47
184,3,7.289332528,27,729,47
184,4,7.77899746,28,784,47
184,5,7.389766776,29,841,47
184,6,7.556528083,30,900,47
184,7,7.223603007,31,961,47
185,1,6.607231962,23,529,48
185,2,6.756434253,24,576,49
185,3,6.989108177,25,625,48
185,4,7.318328999,26,676,48
185,5,7.637813511,27,729,46
185,6,7.7848444,28,784,46
185,7,7.906078979,29,841,47
186,1,7.462821448,35,1225,45
186,2,7.373544576,36,1296,45
186,3,7.74251167,37,1369,45
186,4,7.693890904,38,1444,46
186,5,7.567435958,39,1521,44
186,6,8.306097486,40,1600,44
186,7,7.985257335,41,1681,30
187,1,7.860776355,22,484,47
187,2,7.31894107,23,529,49
187,3,7.379656228,24,576,45
187,4,7.979790331,25,625,26
187,5,7.145643099,26,676,22
187,6,7.714741633,27,729,48
187,7,7.744245381,28,784,42
188,1,7.445374116,10,100,49
188,2,7.483339636,11,121,48
188,3,7.167783357,12,144,48
188,4,7.565698246,13,169,48
188,5,7.547080268,14,196,47
188,6,7.534270466,15,225,46
188,7,7.720907869,16,256,48
189,1,7.560213029,23,529,48
189,2,7.157479219,24,576,48
189,3,7.999840081,25,625,49
189,4,7.676163624,26,676,48
189,5,7.485930111,27,729,48
189,6,7.416489508,28,784,48
189,7,7.252168895,29,841,49
190,1,6.133454209,6,36,51
190,2,7.012479543,7,49,51
190,3,7.115457671,8,64,50
190,4,6.808614811,9,81,50
190,5,7.264333471,10,100,49
190,6,7.645191294,11,121,50
190,7,7.881887063,12,144,50
191,1,6.878200161,25,625,50
191,2,6.514672881,26,676,51
191,3,7.101443843,27,729,51
191,4,6.958840964,28,784,51
191,5,7.34214497,29,841,44
191,6,7.306847376,30,900,41
191,7,6.883440911,31,961,42
192,1,6.70404737,6,36,48
192,2,7.035548624,7,49,49
192,3,7.048231182,8,64,42
192,4,7.547133,9,81,15
192,5,7.324805008,10,100,44
192,6,6.868840717,11,121,47
192,7,7.065656494,12,144,44
193,1,7.391455774,32,1024,48
193,2,7.038905694,33,1089,49
193,3,7.56288731,34,1156,50
193,4,8.091432834,35,1225,48
193,5,7.627197167,36,1296,49
193,6,8.197644705,37,1369,52
193,7,7.96554694,38,1444,50
194,1,6.713512904,11,121,47
194,2,7.327129227,12,144,45
194,3,6.8031589,13,169,48
194,4,6.882143591,14,196,48
194,5,7.794739737,15,225,48
194,6,7.3485137,16,256,51
194,7,6.715612529,17,289,49
195,1,6.917837276,11,121,52
195,2,7.3366643,12,144,50
195,3,7.114337717,13,169,50
195,4,7.312386298,14,196,50
195,5,7.217830964,15,225,50
195,6,7.706599423,16,256,51
195,7,7.592879427,17,289,52
196,1,6.562367501,7,49,46
196,2,6.540539884,8,64,50
196,3,6.481104692,9,81,49
196,4,6.998814786,10,100,48
196,5,7.371652866,11,121,50
196,6,7.502868308,12,144,50
196,7,7.717915802,13,169,40
197,1,6.377218899,20,400,50
197,2,6.632823444,21,441,50
197,3,6.36428255,22,484,50
197,4,6.317283669,23,529,50
197,5,6.674352886,24,576,49
197,6,6.863317807,25,625,48
197,7,6.300718987,26,676,39
198,1,6.781421322,29,841,47
198,2,7.186097243,30,900,48
198,3,7.592190694,31,961,47
198,4,7.182656631,32,1024,45
198,5,7.489900922,33,1089,45
198,6,7.333849474,34,1156,45
198,7,7.490154532,35,1225,45
199,1,7.035440351,8,64,50
199,2,7.457411989,9,81,50
199,3,7.324867462,10,100,48
199,4,6.845596387,11,121,50
199,5,7.555693979,12,144,49
199,6,7.073597319,13,169,48
199,7,7.351377481,14,196,50
200,1,6.97516072,3,9,43
200,2,6.419163734,4,16,38
200,3,7.324601648,5,25,36
200,4,7.372140702,6,36,36
200,5,6.553276791,7,49,36
200,6,7.658595058,8,64,37
200,7,7.726937369,9,81,38
201,1,6.221454339,20,400,48
201,2,6.905498632,21,441,47
201,3,7.000789179,22,484,48
201,4,7.032319788,23,529,47
201,5,6.792015474,24,576,47
201,6,7.172022337,25,625,45
201,7,7.688002512,26,676,47
202,1,6.5770498,7,49,50
202,2,6.221418655,8,64,50
202,3,6.608183746,9,81,51
202,4,6.736663515,10,100,51
202,5,6.598587529,11,121,48
202,6,6.584132769,12,144,50
202,7,6.833650959,13,169,50
203,1,7.010533926,19,361,46
203,2,6.14351181,20,400,52
203,3,7.004868742,21,441,51
203,4,6.952235856,22,484,50
203,5,6.342985069,23,529,51
203,6,6.780868938,24,576,51
203,7,6.032381644,25,625,52
204,1,6.843068228,32,1024,50
204,2,7.46205735,33,1089,48
204,3,7.356127836,34,1156,45
204,4,6.700233704,35,1225,38
204,5,7.499760365,36,1296,28
204,6,6.987510607,37,1369,44
204,7,7.765644163,38,1444,46
205,1,6.837964012,25,625,45
205,2,6.810725198,26,676,48
205,3,7.200102648,27,729,42
205,4,7.57031529,28,784,36
205,5,7.050783944,29,841,48
205,6,7.246154267,30,900,34
205,7,7.081638102,31,961,34
206,1,6.910473276,12,144,48
206,2,7.44562134,13,169,50
206,3,8.340166464,14,196,50
206,4,8.467075057,15,225,49
206,5,7.979121758,16,256,49
206,6,7.601690182,17,289,49
206,7,8.612232531,18,324,47
207,1,7.622745798,13,169,51
207,2,7.114894193,14,196,35
207,3,8.144660757,15,225,52
207,4,8.482525492,16,256,52
207,5,7.385999994,17,289,52
207,6,7.569293471,18,324,52
207,7,8.484132877,19,361,51
208,1,6.318066622,15,225,22
208,2,6.398968033,16,256,46
208,3,5.860200077,17,289,50
208,4,5.787427079,18,324,49
208,5,6.498443285,19,361,50
208,6,6.422156168,20,400,41
208,7,6.107541379,21,441,42
209,1,6.994809612,23,529,49
209,2,7.617470284,24,576,40
209,3,7.030211693,25,625,44
209,4,7.376748497,26,676,43
209,5,7.41424502,27,729,41
209,6,7.302987459,28,784,40
209,7,7.418299271,29,841,42
210,1,7.121389098,34,1156,39
210,2,7.271459142,35,1225,48
210,3,6.918562853,36,1296,48
210,4,7.333420216,37,1369,48
210,5,7.143877362,38,1444,47
210,6,7.876431036,39,1521,45
210,7,7.195366597,40,1600,45
211,1,6.855052965,30,900,49
211,2,7.875449667,31,961,48
211,3,7.65188684,32,1024,49
211,4,8.323890535,33,1089,49
211,5,8.113937466,34,1156,52
211,6,7.653385228,35,1225,49
211,7,7.765298755,36,1296,48
212,1,7.604054871,7,49,49
212,2,7.518624654,8,64,48
212,3,7.441133598,9,81,49
212,4,7.389262039,10,100,49
212,5,7.935406197,11,121,47
212,6,7.523719604,12,144,49
212,7,7.646076927,13,169,49
213,1,7.743504954,27,729,48
213,2,6.947029613,28,784,49
213,3,7.220723799,29,841,49
213,4,7.70808523,30,900,51
213,5,7.470986631,31,961,48
213,6,7.378563228,32,1024,49
213,7,7.391175879,33,1089,48
214,1,7.150938613,24,576,49
214,2,7.250240239,25,625,48
214,3,7.320961596,26,676,49
214,4,7.045946807,27,729,49
214,5,6.75715176,28,784,49
214,6,7.060386151,29,841,49
214,7,7.470563896,30,900,49
215,1,6.318581774,35,1225,48
215,2,6.658782011,36,1296,50
215,3,6.511867208,37,1369,50
215,4,6.140233034,38,1444,46
215,5,7.277924237,39,1521,52
215,6,6.67146289,40,1600,51
215,7,6.700599506,41,1681,50
216,1,7.438033395,17,289,49
216,2,7.094750915,18,324,49
216,3,7.301605545,19,361,49
216,4,7.858081032,20,400,49
216,5,7.707968228,21,441,47
216,6,7.44305505,22,484,48
216,7,7.778834035,23,529,48
217,1,6.166129259,4,16,49
217,2,6.790799535,5,25,50
217,3,6.43753222,6,36,50
217,4,6.591210569,7,49,51
217,5,7.170696234,8,64,50
217,6,6.463654826,9,81,49
217,7,6.53939367,10,100,49
218,1,7.246242079,11,121,46
218,2,6.455627986,12,144,12
218,3,7.014529597,13,169,49
218,4,6.920020598,14,196,49
218,5,7.28975608,15,225,48
218,6,6.97546671,16,256,49
218,7,6.770335946,17,289,49
219,1,7.079276321,19,361,48
219,2,7.333303472,20,400,43
219,3,7.300815267,21,441,48
219,4,7.457241395,22,484,48
219,5,8.094966541,23,529,48
219,6,8.180217028,24,576,50
219,7,7.699986353,25,625,50
220,1,6.617889594,33,1089,43
220,2,6.614423578,34,1156,41
220,3,7.002352088,35,1225,43
220,4,7.171865128,36,1296,42
220,5,7.123070288,37,1369,41
220,6,7.156965025,38,1444,45
220,7,7.676464956,39,1521,46
221,1,7.032337999,28,784,44
221,2,7.112163388,29,841,49
221,3,7.727240914,30,900,48
221,4,8.275014923,31,961,45
221,5,7.842356063,32,1024,46
221,6,7.675257845,33,1089,46
221,7,7.898192375,34,1156,46
222,1,6.643865515,1,1,45
222,2,6.972735455,2,4,46
222,3,6.512377638,3,9,43
222,4,6.267058721,4,16,36
222,5,6.730411586,5,25,44
222,6,6.796942445,6,36,47
222,7,6.694347503,7,49,51
223,1,6.120312411,12,144,50
223,2,7.155944421,13,169,49
223,3,7.188243612,14,196,50
223,4,6.916601158,15,225,49
223,5,7.042752345,16,256,50
223,6,6.589438855,17,289,49
223,7,6.941249946,18,324,48
224,1,7.296612271,34,1156,30
224,2,7.641879985,35,1225,26
224,3,7.662623795,36,1296,30
224,4,7.318623951,37,1369,36
224,5,7.164989173,38,1444,49
224,6,7.368455896,39,1521,44
224,7,7.983966842,40,1600,52
225,1,6.28060039,10,100,49
225,2,6.771851988,11,121,49
225,3,6.849614669,12,144,49
225,4,7.26009671,13,169,49
225,5,6.7079671,14,196,49
225,6,6.877562375,15,225,49
225,7,7.527350875,16,256,49
226,1,5.597923918,30,900,49
226,2,6.090006033,31,961,52
226,3,6.593555097,32,1024,51
226,4,6.769524986,33,1089,48
226,5,6.304647878,34,1156,50
226,6,6.514953422,35,1225,43
226,7,6.856452496,36,1296,50
227,1,7.281462711,29,841,47
227,2,7.688924326,30,900,52
227,3,7.392303106,31,961,43
227,4,7.468643104,32,1024,48
227,5,6.747935639,33,1089,48
227,6,7.798282391,34,1156,48
227,7,7.892999897,35,1225,48
228,1,6.879670057,2,4,50
228,2,6.677103645,3,9,50
228,3,7.649385242,4,16,50
228,4,7.716597675,5,25,50
228,5,7.744216811,6,36,50
228,6,8.029880481,7,49,50
228,7,7.717057,8,64,49
229,1,7.473912717,16,256,40
229,2,7.145453331,17,289,40
229,3,7.456112858,18,324,40
229,4,7.587935316,19,361,40
229,5,7.887081324,20,400,39
229,6,7.140577618,21,441,42
229,7,7.71395234,22,484,42
230,1,6.592748906,2,4,50
230,2,7.056620661,3,9,50
230,3,6.849980982,4,16,50
230,4,7.31945256,5,25,50
230,5,6.802251062,6,36,50
230,6,7.720539541,7,49,50
230,7,7.307087133,8,64,50
231,1,6.963615392,23,529,49
231,2,7.549639356,24,576,48
231,3,8.532056838,25,625,49
231,4,8.371171469,26,676,48
231,5,7.908860793,27,729,49
231,6,8.876177293,28,784,48
231,7,8.098316504,29,841,48
232,1,6.079496874,27,729,34
232,2,7.857451176,28,784,49
232,3,6.968418765,29,841,49
232,4,7.734802812,30,900,47
232,5,8.070484288,31,961,46
232,6,7.184867571,32,1024,48
232,7,7.726543628,33,1089,48
233,1,6.802115387,30,900,46
233,2,7.011364182,31,961,49
233,3,6.968125418,32,1024,47
233,4,7.651438834,33,1089,50
233,5,7.404300712,34,1156,50
233,6,7.78071034,35,1225,45
233,7,7.619408654,36,1296,39
234,1,6.467932585,21,441,39
234,2,6.853657169,22,484,47
234,3,7.277904422,23,529,48
234,4,7.150199165,24,576,48
234,5,6.567814198,25,625,50
234,6,6.891252017,26,676,48
234,7,7.353960519,27,729,47
235,1,6.008090967,18,324,49
235,2,6.219389556,19,361,48
235,3,6.51211251,20,400,46
235,4,6.508920939,21,441,48
235,5,7.153746432,22,484,46
235,6,7.112919619,23,529,40
235,7,6.37184422,24,576,49
236,1,7.225924851,7,49,48
236,2,7.209531206,8,64,49
236,3,7.447152387,9,81,49
236,4,7.865654382,10,100,49
236,5,7.389121691,11,121,48
236,6,7.986064473,12,144,48
236,7,7.914547861,13,169,48
237,1,6.524142928,6,36,36
237,2,6.922463573,7,49,36
237,3,7.045533191,8,64,43
237,4,6.917380376,9,81,36
237,5,6.516362969,10,100,40
237,6,7.553050235,11,121,40
237,7,7.168717322,12,144,36
238,1,6.760582495,32,1024,52
238,2,7.398804731,33,1089,50
238,3,7.493455725,34,1156,52
238,4,7.948786031,35,1225,50
238,5,7.452804145,36,1296,50
238,6,7.489628008,37,1369,48
238,7,7.290290583,38,1444,48
239,1,7.019460494,27,729,47
239,2,7.847025232,28,784,47
239,3,8.556831401,29,841,47
239,4,8.361197208,30,900,47
239,5,7.747948759,31,961,47
239,6,8.18733278,32,1024,47
239,7,8.831944337,33,1089,49
240,1,7.593783208,34,1156,49
240,2,7.4202505,35,1225,49
240,3,7.54775382,36,1296,49
240,4,7.66434897,37,1369,49
240,5,7.823273324,38,1444,49
240,6,8.211068265,39,1521,49
240,7,7.750301055,40,1600,48
241,1,6.770817968,15,225,50
241,2,7.442354035,16,256,49
241,3,7.106140807,17,289,45
241,4,6.914851683,18,324,43
241,5,7.463436351,19,361,49
241,6,6.977768551,20,400,44
241,7,7.277674458,21,441,38
242,1,5.813630658,7,49,47
242,2,6.745694945,8,64,45
242,3,6.319763469,9,81,46
242,4,6.785875206,10,100,41
242,5,6.277807807,11,121,48
242,6,6.725995589,12,144,45
242,7,6.400100404,13,169,39
243,1,7.818302335,9,81,46
243,2,7.201218138,10,100,43
243,3,7.170148635,11,121,40
243,4,7.683334956,12,144,43
243,5,8.331112163,13,169,50
243,6,8.037366797,14,196,49
243,7,8.150073303,15,225,48
244,1,6.540263037,22,484,42
244,2,6.603531572,23,529,48
244,3,7.459573341,24,576,48
244,4,6.520290355,25,625,43
244,5,6.911227803,26,676,52
244,6,7.108281032,27,729,52
244,7,6.962705981,28,784,52
245,1,6.466761205,36,1296,48
245,2,7.126671268,37,1369,44
245,3,7.246982746,38,1444,45
245,4,6.811419565,39,1521,50
245,5,7.001417758,40,1600,50
245,6,7.560911563,41,1681,50
245,7,6.729368351,42,1764,40
246,1,7.446814854,37,1369,50
246,2,7.160583584,38,1444,26
246,3,6.530790059,39,1521,24
246,4,7.25292656,40,1600,39
246,5,7.063477311,41,1681,51
246,6,6.922104205,42,1764,44
246,7,7.587978906,43,1849,46
247,1,5.502789545,9,81,50
247,2,6.133103585,10,100,44
